"external_id","week","mo","tu","we","th","fr","sa","n","n_lowq","q2","n_full","n_obs","q4","week_q"
"f1308",14,NA,4,2,2,NA,4,5,2,3,24,36,"W tym tygodniu znów wyświetlany był cały przekrój jakości, od tej najlepszej do najgorszej.","NA,4,2,2,NA,4"
"f75f6",14,4,4,2,2,4,4,7,2,3,24,36,"Pn - dobra
Wt - dobra
Śr - zła
Czw - zła
Pt - umiarkowana
SB - bardzo dobra","4,4,2,2,4,4"
"f7c29",14,4,4,2,2,4,NA,6,2,4,24,36,NA,"4,4,2,2,4,NA"
"f865c",14,4,4,2,2,4,4,7,2,4,24,36,NA,"4,4,2,2,4,4"
"00c2c",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"023ce",15,4,4,2,2,NA,2,6,3,2,22,34,NA,"4,4,2,2,NA,2"
"0d293",15,4,4,2,2,2,2,7,4,4,22,34,NA,"4,4,2,2,2,2"
"27e23",15,4,4,2,2,2,2,7,4,3,22,34,NA,"4,4,2,2,2,2"
"343ab",15,4,NA,2,2,NA,2,5,3,2,22,34,NA,"4,NA,2,2,NA,2"
"40c71",15,4,4,2,2,2,NA,6,3,3,22,34,NA,"4,4,2,2,2,NA"
"4d5eb",15,4,4,2,2,2,NA,6,3,3,22,34,NA,"4,4,2,2,2,NA"
"50bf3",15,4,4,2,NA,2,2,6,3,2,22,34,NA,"4,4,2,NA,2,2"
"54ed7",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"5542e",15,NA,4,2,2,2,2,6,4,2,22,34,NA,"NA,4,2,2,2,2"
"559e2",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"57ea9",15,4,4,2,2,2,2,7,4,4,22,34,"Poniedziałek i wtorek wspaniała reszta dobra","4,4,2,2,2,2"
"5870e",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"5aa56",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"5c3d1",15,4,4,2,2,2,2,7,4,3,22,34,NA,"4,4,2,2,2,2"
"7d03b",15,4,4,2,2,2,2,7,4,2,22,34,"4 dni - słaba jakość 
2 dni - dobra jakość","4,4,2,2,2,2"
"88df4",15,4,4,2,2,2,2,7,4,2,22,34,"Właściwie to prawie wszystkie filmy były złej jakości - słaba ostrość i rozmyty obraz. Może dwa początkowe były stosunkowo  dobre stąd ocena nie najniższa dla całości","4,4,2,2,2,2"
"898c1",15,NA,4,NA,2,2,2,5,3,2,22,34,NA,"NA,4,NA,2,2,2"
"8a560",15,4,4,2,2,NA,2,6,3,3,22,34,NA,"4,4,2,2,NA,2"
"9d7d1",15,4,4,2,2,2,2,7,4,3,22,34,NA,"4,4,2,2,2,2"
"a711f",15,4,4,2,2,2,2,7,4,3,22,34,NA,"4,4,2,2,2,2"
"b7150",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"bb4ea",15,4,4,2,2,2,NA,6,3,3,22,34,"Od środy jakość zaczęła się pogarszać.","4,4,2,2,2,NA"
"bb8d0",15,4,4,2,NA,2,2,6,3,2,22,34,NA,"4,4,2,NA,2,2"
"bd209",15,4,4,2,2,2,2,7,4,3,22,34,NA,"4,4,2,2,2,2"
"c05b7",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"c42b6",15,4,4,2,2,2,2,7,4,1,22,34,"W tym tygodniu także jakość filmów różniła się między sobą. Jednak były filmy o jakości że prawie nie można było rozpoznać kształtów.","4,4,2,2,2,2"
"c565b",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"d45b5",15,4,4,2,2,2,2,7,4,2,22,34,"Większość filmików było w bardzo słabej jakości","4,4,2,2,2,2"
"f0ed7",15,4,4,2,2,2,2,7,4,2,22,34,NA,"4,4,2,2,2,2"
"f1308",15,NA,4,2,2,NA,2,5,3,3,22,34,"W tym tygodniu, jak i w poprzednich, wyświetlane filmy były w różnej jakości.","NA,4,2,2,NA,2"
"f75f6",15,4,4,2,2,2,2,7,4,2,22,34,"Pn - dobra
Wt dobra
Śr zła
Czw - zła
Pt - zła
SB - zła","4,4,2,2,2,2"
"f7c29",15,NA,4,2,NA,NA,2,4,2,2,22,34,NA,"NA,4,2,NA,NA,2"
"f865c",15,4,4,2,2,2,2,7,4,3,22,34,NA,"4,4,2,2,2,2"
"00c2c",16,2,2,4,4,4,4,7,2,3,18,34,NA,"2,2,4,4,4,4"
"0d293",16,2,2,4,4,4,NA,6,2,4,18,34,NA,"2,2,4,4,4,NA"
"27e23",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"343ab",16,NA,NA,4,NA,4,4,4,NA,4,18,34,NA,"NA,NA,4,NA,4,4"
"365cd",16,NA,NA,NA,4,4,4,4,NA,4,18,34,NA,"NA,NA,NA,4,4,4"
"3adab",16,2,2,4,4,4,4,7,2,3,18,34,NA,"2,2,4,4,4,4"
"40c71",16,2,2,NA,NA,4,4,5,2,3,18,34,NA,"2,2,NA,NA,4,4"
"4d5eb",16,NA,NA,4,4,4,4,5,NA,2,18,34,NA,"NA,NA,4,4,4,4"
"50bf3",16,2,2,NA,4,NA,NA,4,2,2,18,34,NA,"2,2,NA,4,NA,NA"
"54ed7",16,2,2,4,4,4,4,7,2,5,18,34,NA,"2,2,4,4,4,4"
"559e2",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"57ea9",16,2,2,4,4,4,4,7,2,5,18,34,"Poniedziałek i wtorek dobra reszta wspaniała","2,2,4,4,4,4"
"5870e",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"5aa56",16,NA,2,4,4,4,4,6,1,4,18,34,NA,"NA,2,4,4,4,4"
"5c3d1",16,2,2,NA,4,4,4,6,2,4,18,34,NA,"2,2,NA,4,4,4"
"7d03b",16,2,2,4,4,4,4,7,2,4,18,34,"4 filmiki z dobrą jakością 
2 filmiki ze złą jakością","2,2,4,4,4,4"
"88df4",16,2,2,4,4,4,4,7,2,4,18,34,"Właściwie to może jeden film nie był dobrej jakości Pozostałe były dobre i bardzo dobre bez zastrzeżeń","2,2,4,4,4,4"
"898c1",16,2,NA,4,4,4,4,6,1,4,18,34,NA,"2,NA,4,4,4,4"
"8a560",16,NA,2,NA,4,4,4,5,1,4,18,34,NA,"NA,2,NA,4,4,4"
"9d7d1",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"a711f",16,2,2,4,4,4,4,7,2,3,18,34,NA,"2,2,4,4,4,4"
"b7150",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"bb4ea",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"bb8d0",16,2,2,4,NA,4,4,6,2,4,18,34,NA,"2,2,4,NA,4,4"
"bd209",16,2,2,4,4,4,4,7,2,3,18,34,NA,"2,2,4,4,4,4"
"c05b7",16,2,2,4,4,4,4,7,2,4,18,34,NA,"2,2,4,4,4,4"
"c42b6",16,2,2,4,4,NA,4,6,2,3,18,34,"Różna jakość filmów w różne dni","2,2,4,4,NA,4"
"c565b",16,2,2,4,4,4,4,7,2,2,18,34,NA,"2,2,4,4,4,4"
"d45b5",16,2,2,4,4,4,4,7,2,3,18,34,NA,"2,2,4,4,4,4"
"f0ed7",16,2,2,4,4,4,4,7,2,3,18,34,NA,"2,2,4,4,4,4"
"f1308",16,2,NA,NA,4,4,4,5,1,3,18,34,"Pod koniec tygodnia wyświetlane filmy miały najwyższą jakość, ale początkiem tygodnia były one słabej jakości.","2,NA,NA,4,4,4"
"f75f6",16,2,NA,4,4,4,NA,5,1,3,18,34,NA,"2,NA,4,4,4,NA"
"f7c29",16,NA,2,4,NA,4,4,5,1,3,18,34,NA,"NA,2,4,NA,4,4"
"f865c",16,2,2,4,4,4,NA,6,2,3,18,34,NA,"2,2,4,4,4,NA"
"00c2c",17,2,2,2,2,5,5,7,4,2,20,34,NA,"2,2,2,2,5,5"
"023ce",17,2,2,2,2,NA,5,6,4,4,20,34,NA,"2,2,2,2,NA,5"
"0d293",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"27e23",17,2,2,2,2,5,5,7,4,4,20,34,NA,"2,2,2,2,5,5"
"343ab",17,2,NA,2,2,5,5,6,3,4,20,34,NA,"2,NA,2,2,5,5"
"3adab",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"40c71",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"4d5eb",17,2,2,2,2,5,5,7,4,2,20,34,NA,"2,2,2,2,5,5"
"54ed7",17,2,NA,NA,2,5,5,5,2,5,20,34,NA,"2,NA,NA,2,5,5"
"5542e",17,2,2,2,2,5,NA,6,4,2,20,34,NA,"2,2,2,2,5,NA"
"559e2",17,2,2,2,2,5,NA,6,4,3,20,34,NA,"2,2,2,2,5,NA"
"57ea9",17,2,2,2,2,5,5,7,4,4,20,34,"Piątek i sobota wspaniała reszta dobra","2,2,2,2,5,5"
"5870e",17,2,2,2,2,5,5,7,4,4,20,34,NA,"2,2,2,2,5,5"
"5aa56",17,NA,2,2,NA,5,5,5,2,4,20,34,NA,"NA,2,2,NA,5,5"
"5c3d1",17,2,2,2,2,5,5,7,4,4,20,34,NA,"2,2,2,2,5,5"
"7d03b",17,2,2,2,2,5,5,7,4,4,20,34,"4 filmy dobra jakość i 2 filmy zła jakość","2,2,2,2,5,5"
"88df4",17,2,2,2,2,5,5,7,4,3,20,34,"Tylko dwa ostatnie filmy były wysokiej jakości pozostałe słabej i obraz był niewyraźny","2,2,2,2,5,5"
"898c1",17,2,2,NA,2,5,5,6,3,4,20,34,NA,"2,2,NA,2,5,5"
"8a560",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"8caa8",17,NA,2,2,2,5,5,6,3,2,20,34,NA,"NA,2,2,2,5,5"
"9d7d1",17,2,2,NA,2,5,5,6,3,4,20,34,NA,"2,2,NA,2,5,5"
"a711f",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"b7150",17,2,2,NA,2,5,5,6,3,5,20,34,NA,"2,2,NA,2,5,5"
"bb4ea",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"bb8d0",17,2,2,2,NA,5,5,6,3,4,20,34,NA,"2,2,2,NA,5,5"
"bd209",17,2,2,2,2,5,5,7,4,3,20,34,NA,"2,2,2,2,5,5"
"c05b7",17,2,2,2,2,5,5,7,4,2,20,34,NA,"2,2,2,2,5,5"
"c42b6",17,2,2,2,2,5,5,7,4,3,20,34,"Kolejny tydzień, gdzie była różna jakość filmów w różne dni. Ocena tygodniowa umiarkowana.","2,2,2,2,5,5"
"c565b",17,2,2,NA,2,5,5,6,3,3,20,34,NA,"2,2,NA,2,5,5"
"d45b5",17,2,2,2,2,5,5,7,4,3,20,34,"Cześć filmików w świetnej jakości, część w fatalnej","2,2,2,2,5,5"
"f1308",17,2,2,2,2,5,5,7,4,3,20,34,"Filmy na początku tygodnia były słabej jakości, a te pod koniec bardzo wysokiej.","2,2,2,2,5,5"
"f75f6",17,NA,2,2,2,5,5,6,3,3,20,34,"Pn -  brak
Wt - zła 
Śr - zła
Czw - zła
Pt - bardzo dobra 
Sb - wspaniała","NA,2,2,2,5,5"
"f7c29",17,2,2,2,2,5,5,7,4,2,20,34,NA,"2,2,2,2,5,5"
"f865c",17,NA,2,2,2,5,5,6,3,3,20,34,NA,"NA,2,2,2,5,5"
"00c2c",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"023ce",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"0d293",18,2,NA,4,4,2,2,6,3,3,19,31,NA,"2,NA,4,4,2,2"
"27e23",18,2,2,4,4,2,2,7,4,4,19,31,NA,"2,2,4,4,2,2"
"3adab",18,2,2,4,4,NA,NA,5,2,4,19,31,NA,"2,2,4,4,NA,NA"
"50bf3",18,NA,2,4,NA,2,NA,4,2,1,19,31,NA,"NA,2,4,NA,2,NA"
"54ed7",18,2,2,4,4,2,2,7,4,3,19,31,NA,"2,2,4,4,2,2"
"5542e",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"559e2",18,2,2,4,4,2,2,7,4,3,19,31,NA,"2,2,4,4,2,2"
"57ea9",18,2,2,4,4,NA,2,6,3,4,19,31,"Środa i czwartek super reszta dobra","2,2,4,4,NA,2"
"5870e",18,2,2,4,4,2,2,7,4,4,19,31,NA,"2,2,4,4,2,2"
"5aa56",18,2,2,4,4,NA,2,6,3,3,19,31,NA,"2,2,4,4,NA,2"
"5c3d1",18,2,2,4,4,2,2,7,4,3,19,31,NA,"2,2,4,4,2,2"
"7d03b",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"88df4",18,2,2,4,4,2,2,7,4,2,19,31,"Większość filmów miała złą ostrość może dwa były bardzo dobrej jakości","2,2,4,4,2,2"
"898c1",18,2,2,4,4,NA,NA,5,2,3,19,31,NA,"2,2,4,4,NA,NA"
"8a560",18,2,2,NA,4,2,2,6,4,2,19,31,NA,"2,2,NA,4,2,2"
"9d7d1",18,2,2,4,4,2,2,7,4,4,19,31,NA,"2,2,4,4,2,2"
"a711f",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"b7150",18,2,2,4,4,NA,2,6,3,4,19,31,NA,"2,2,4,4,NA,2"
"bb4ea",18,2,2,4,4,2,2,7,4,3,19,31,"Na zmianę jakoś jednego dnia była dobra, a następnego słaba, dlatego ocena po środku.","2,2,4,4,2,2"
"bb8d0",18,NA,NA,4,4,2,2,5,2,4,19,31,NA,"NA,NA,4,4,2,2"
"bd209",18,2,2,4,4,2,2,7,4,3,19,31,NA,"2,2,4,4,2,2"
"c05b7",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"c42b6",18,2,2,4,4,2,2,7,4,3,19,31,"Jakość filmów różna w różne dni","2,2,4,4,2,2"
"c565b",18,2,2,4,4,2,2,7,4,1,19,31,NA,"2,2,4,4,2,2"
"d45b5",18,2,2,4,4,2,2,7,4,2,19,31,NA,"2,2,4,4,2,2"
"f0ed7",18,NA,2,4,4,2,2,6,3,2,19,31,NA,"NA,2,4,4,2,2"
"f1308",18,2,2,NA,4,2,2,6,4,3,19,31,"Filmy wyświetlane w środku tygodnia były dobrej jakości, ale te z początku, jak i końca tygodnia były słabej jakości.","2,2,NA,4,2,2"
"f75f6",18,2,2,4,4,2,2,7,4,1,19,31,"Pn -  zła
Wt- zła
Śr - bardzo dobra
Czw - umiarkowana
Pt - zła
Sb - zła","2,2,4,4,2,2"
"f7c29",18,2,NA,NA,4,2,2,5,3,1,19,31,NA,"2,NA,NA,4,2,2"
"00c2c",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"023ce",19,5,NA,2,2,5,NA,5,2,3,21,32,"Jakość filmów codziennie jest inna, czasem jest dobra a czasem słaba, więc ciężko jest to podsumować.","5,NA,2,2,5,NA"
"0d293",19,5,5,2,2,5,5,7,2,3,21,32,NA,"5,5,2,2,5,5"
"27e23",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"343ab",19,5,5,2,NA,5,5,6,1,4,21,32,NA,"5,5,2,NA,5,5"
"3adab",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"40c71",19,5,NA,2,2,5,5,6,2,4,21,32,NA,"5,NA,2,2,5,5"
"4d5eb",19,5,5,2,NA,5,5,6,1,2,21,32,NA,"5,5,2,NA,5,5"
"50bf3",19,5,5,2,2,5,NA,6,2,2,21,32,NA,"5,5,2,2,5,NA"
"54ed7",19,5,5,2,2,5,5,7,2,2,21,32,NA,"5,5,2,2,5,5"
"5542e",19,5,5,2,2,5,5,7,2,3,21,32,NA,"5,5,2,2,5,5"
"559e2",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"57ea9",19,5,5,2,2,5,5,7,2,5,21,32,"Środa i czwartek dobra reszta super","5,5,2,2,5,5"
"5870e",19,5,5,2,2,5,5,7,2,2,21,32,NA,"5,5,2,2,5,5"
"5aa56",19,NA,5,2,2,5,NA,5,2,4,21,32,NA,"NA,5,2,2,5,NA"
"7d03b",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"88df4",19,5,5,2,2,5,5,7,2,3,21,32,"Połowa filmów była złej jakości a druga bardzo dobrej stąd wypadkowa ocena umiarkowana jakość","5,5,2,2,5,5"
"898c1",19,5,5,NA,2,5,5,6,1,4,21,32,NA,"5,5,NA,2,5,5"
"8a560",19,5,5,NA,2,5,5,6,1,3,21,32,NA,"5,5,NA,2,5,5"
"9d7d1",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"a711f",19,5,5,2,2,5,5,7,2,3,21,32,NA,"5,5,2,2,5,5"
"b7150",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"bb4ea",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"bb8d0",19,5,NA,2,NA,5,5,5,1,4,21,32,NA,"5,NA,2,NA,5,5"
"bd209",19,5,5,2,2,5,5,7,2,3,21,32,NA,"5,5,2,2,5,5"
"c05b7",19,5,5,2,2,5,5,7,2,4,21,32,NA,"5,5,2,2,5,5"
"c42b6",19,5,5,2,2,5,5,7,2,3,21,32,"Różna jakość w różne dni. Dużo filmów w zwolnionym tępie.","5,5,2,2,5,5"
"c565b",19,5,5,2,2,5,5,7,2,3,21,32,NA,"5,5,2,2,5,5"
"d45b5",19,5,5,2,2,5,5,7,2,3,21,32,NA,"5,5,2,2,5,5"
"f0ed7",19,5,5,2,2,NA,NA,5,2,2,21,32,NA,"5,5,2,2,NA,NA"
"f1308",19,5,5,2,2,NA,5,6,2,3,21,32,"W tym tygodniu, jak i w poprzednie, wyświetlane filmy są albo wspaniałej (najwyższej) albo złej (najniższej) jakości. Jeśli dobrze pamiętam, filmy w środku tygodnia były brzydkie, a początkiem i końcem tygodnia były ładne.","5,5,2,2,NA,5"
"f75f6",19,5,5,2,2,5,5,7,2,4,21,32,"Pn -  dobra
Wt- - dobra
Śr - zła
Czw - zła
Pt - dobra 
Sb - dobra","5,5,2,2,5,5"
"00c2c",20,5,5,5,5,2,2,7,2,4,19,28,NA,"5,5,5,5,2,2"
"27e23",20,5,5,5,5,2,2,7,2,4,19,28,NA,"5,5,5,5,2,2"
"343ab",20,5,NA,5,5,NA,NA,4,NA,4,19,28,NA,"5,NA,5,5,NA,NA"
"365cd",20,5,5,NA,5,NA,2,5,1,3,19,28,NA,"5,5,NA,5,NA,2"
"3adab",20,5,5,5,5,2,2,7,2,4,19,28,"W większości filmiki były bardzo dobrej jakości, ale jeden albo 2 razy były złej jakości","5,5,5,5,2,2"
"40c71",20,5,5,5,5,2,2,7,2,4,19,28,NA,"5,5,5,5,2,2"
"50bf3",20,NA,5,5,NA,2,NA,4,1,3,19,28,NA,"NA,5,5,NA,2,NA"
"54ed7",20,5,5,5,5,2,2,7,2,4,19,28,NA,"5,5,5,5,2,2"
"5542e",20,5,5,5,5,2,2,7,2,3,19,28,NA,"5,5,5,5,2,2"
"57ea9",20,5,5,5,5,2,2,7,2,5,19,28,"Piątek i sobota dobra reszta wspaniała","5,5,5,5,2,2"
"5870e",20,5,5,5,5,2,2,7,2,3,19,28,NA,"5,5,5,5,2,2"
"5c3d1",20,5,5,5,5,2,2,7,2,3,19,28,NA,"5,5,5,5,2,2"
"7d03b",20,5,5,5,5,2,2,7,2,4,19,28,"Poniedziałek-czwartek: dobra jakość 
Piątek-sobota: zła jakość","5,5,5,5,2,2"
"88df4",20,5,5,5,5,2,2,7,2,3,19,28,"Ostatnie dwa filmy bardzo nieostre  ale były też  filmy bardzo dobrej jakości","5,5,5,5,2,2"
"8a560",20,5,5,NA,5,2,2,6,2,4,19,28,NA,"5,5,NA,5,2,2"
"8caa8",20,NA,5,5,5,2,2,6,2,2,19,28,NA,"NA,5,5,5,2,2"
"a711f",20,5,5,NA,5,2,2,6,2,3,19,28,NA,"5,5,NA,5,2,2"
"b7150",20,5,5,5,5,2,2,7,2,3,19,28,NA,"5,5,5,5,2,2"
"bb4ea",20,5,5,5,5,NA,2,6,1,4,19,28,"Tylko wczoraj było w jakiejś słabszej jakości.","5,5,5,5,NA,2"
"bd209",20,5,5,5,5,2,2,7,2,3,19,28,NA,"5,5,5,5,2,2"
"c05b7",20,5,5,5,5,2,2,7,2,4,19,28,"Do czwartku jakość filmów była wspaniała, a w piątek i sobotę słaba.","5,5,5,5,2,2"
"c42b6",20,5,5,5,5,2,2,7,2,4,19,28,"Większość filmów miała jakość wspaniałą. Jednak był jeden lub dwa o słabej jakości.","5,5,5,5,2,2"
"c565b",20,5,5,5,NA,2,NA,5,1,4,19,28,NA,"5,5,5,NA,2,NA"
"d45b5",20,5,5,5,5,2,2,7,2,3,19,28,"Część filmików w bardzo dobrej jakości, część w tragicznej","5,5,5,5,2,2"
"f0ed7",20,5,5,5,NA,2,2,6,2,3,19,28,NA,"5,5,5,NA,2,2"
"f1308",20,5,5,5,5,2,2,7,2,3,19,28,"Wyświetlane filmy początkiem tygodnia były wspaniałej jakości, a może 2/3 pod koniec tygodnia już były złej jakości","5,5,5,5,2,2"
"f75f6",20,5,5,5,5,2,2,7,2,3,19,28,"Pn -  wspaniała
Wt - dobra
Śr - dobra 
Czw - bardzo dobra 
Pt - zła
SB - zła","5,5,5,5,2,2"
"f7c29",20,5,5,5,5,2,2,7,2,2,19,28,NA,"5,5,5,5,2,2"
"00c2c",21,2,2,2,2,4,4,7,4,2,17,29,NA,"2,2,2,2,4,4"
"023ce",21,NA,2,2,2,4,4,6,3,2,17,29,NA,"NA,2,2,2,4,4"
"27e23",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"3adab",21,2,2,2,2,4,4,7,4,5,17,29,NA,"2,2,2,2,4,4"
"40c71",21,2,2,NA,2,4,4,6,3,3,17,29,NA,"2,2,NA,2,4,4"
"4d5eb",21,2,2,2,NA,NA,4,5,3,3,17,29,NA,"2,2,2,NA,NA,4"
"50bf3",21,2,2,2,NA,NA,4,5,3,2,17,29,NA,"2,2,2,NA,NA,4"
"54ed7",21,2,2,2,2,4,4,7,4,3,17,29,NA,"2,2,2,2,4,4"
"559e2",21,2,2,2,2,4,NA,6,4,3,17,29,NA,"2,2,2,2,4,NA"
"57ea9",21,2,2,2,NA,4,4,6,3,4,17,29,"Piątek i sobota wspaniała reszta dobra","2,2,2,NA,4,4"
"5870e",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"5aa56",21,NA,NA,NA,2,4,NA,3,1,3,17,29,NA,"NA,NA,NA,2,4,NA"
"5c3d1",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"7d03b",21,2,2,2,2,4,4,7,4,2,17,29,NA,"2,2,2,2,4,4"
"88df4",21,2,2,2,2,4,4,7,4,2,17,29,"Zdecydowana większość filmów złej jakości tylko ostatnie dwa były wyraźne","2,2,2,2,4,4"
"898c1",21,2,2,2,2,NA,4,6,4,5,17,29,NA,"2,2,2,2,NA,4"
"8a560",21,NA,2,NA,2,4,4,5,2,3,17,29,NA,"NA,2,NA,2,4,4"
"8caa8",21,2,2,2,NA,4,4,6,3,4,17,29,NA,"2,2,2,NA,4,4"
"9d7d1",21,2,2,2,2,4,4,7,4,5,17,29,NA,"2,2,2,2,4,4"
"a711f",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"b7150",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"bb4ea",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"bb8d0",21,NA,2,NA,2,4,NA,4,2,4,17,29,NA,"NA,2,NA,2,4,NA"
"bd209",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"c05b7",21,2,2,2,2,4,4,7,4,4,17,29,NA,"2,2,2,2,4,4"
"c42b6",21,2,2,2,2,4,4,7,4,4,17,29,"Ostatnie dwa filmy jakość wspaniała, jednak wcześniej były filmy złej jakości.","2,2,2,2,4,4"
"d45b5",21,2,NA,2,2,4,4,6,3,2,17,29,NA,"2,NA,2,2,4,4"
"f1308",21,2,2,2,2,4,4,7,4,3,17,29,"Przez większość tygodnia wyświetlane filmy były słabej jakości (prawie najniższej). Jeśli dobrze pamiętam, w piątek była dobra jakość (prawie najwyższa), a w sobotę wspaniała (najwyższa).","2,2,2,2,4,4"
"f7c29",21,2,2,2,2,4,4,7,4,3,17,29,NA,"2,2,2,2,4,4"
