"external_id","date","video","q1","q2"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-24T21:21:50.178000+02:00","033_vmaf99_25lat.mp4","5","4"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-25T13:47:35.279000+02:00","034_vmaf99_jaknajdalej.mp4","3","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-26T16:48:07.376000+02:00","035_vmaf99_snieg.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-27T10:39:53.519000+02:00","036_vmaf99_magnezja.mp4","4","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-28T10:33:53.187000+02:00","037_vmaf99_quebo.mp4","5","4"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-29T20:51:27.715000+02:00","038_vmaf99_komers.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-06-30T22:44:36.597000+02:00","039_vmaf99_sweat.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-04T09:22:42.254000+02:00","043_vmaf99_lato.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-05T22:49:00.580000+02:00","044_vmaf99_samobojcy.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-06T22:46:05.259000+02:00","045_vmaf95_underdog.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-08T21:49:07.347000+02:00","047_vmaf85_bozecialo.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-09T22:19:33.288000+02:00","048_vmaf80_gangsterem.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-10T20:34:10.590000+02:00","049_vmaf75_polityka.mp4","5","5"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-12T11:15:47.922000+02:00","051_vmaf65_pilsudzki.mp4","4","3"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-13T23:21:42.159000+02:00","052_vmaf60_milionera.mp4","5","2"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-14T10:41:09.114000+02:00","053_vmaf55_mercedes.mp4","4","1"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-15T21:32:13.868000+02:00","054_vmaf50_szczescie.mp4","4","3"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-16T22:36:50.375000+02:00","055_vmaf45_amatorzy.mp4","3","2"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-17T23:44:40.696000+02:00","056_vmaf40_gold.mp4","3","1"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-18T22:47:38.561000+02:00","057_vmaf35_samiecalfa.mp4","3","1"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-19T21:55:11.355000+02:00","058_vmaf30_wyszynski.mp4","3","2"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-20T23:33:30.389000+02:00","059_vmaf25_sciema.mp4","4","1"
"3adab39bb413fb7de07f5457eebecb6c21d08f5b9a45ef46995a4017fbcdab1f","2022-07-21T13:46:45.304000+02:00","060_vmaf20_prosterzeczy.mp4","4","1"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-22T13:06:08.660000+02:00","031_vmaf99_zenek.mp4","3","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-23T22:41:56.919000+02:00","032_vmaf99_psy3.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-25T23:48:37.540000+02:00","034_vmaf99_jaknajdalej.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-26T13:37:25.941000+02:00","035_vmaf99_snieg.mp4","5","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-27T14:14:50.638000+02:00","036_vmaf99_magnezja.mp4","5","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-28T17:09:12.902000+02:00","037_vmaf99_quebo.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-06-30T12:32:30.125000+02:00","039_vmaf99_sweat.mp4","5","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-01T22:20:55.411000+02:00","040_vmaf99_banksterzy.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-02T22:02:46.204000+02:00","041_vmaf99_polot.mp4","5","5"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-03T11:34:50.761000+02:00","042_vmaf99_zieja.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-04T11:48:30.791000+02:00","043_vmaf99_lato.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-05T16:54:05.812000+02:00","044_vmaf99_samobojcy.mp4","5","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-06T13:48:43.081000+02:00","045_vmaf95_underdog.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-07T13:58:30.803000+02:00","046_vmaf90_kobietymafii2.mp4","4","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-08T14:44:42.372000+02:00","047_vmaf85_bozecialo.mp4","5","4"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-09T17:56:58.428000+02:00","048_vmaf80_gangsterem.mp4","3","3"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-10T18:48:40.700000+02:00","049_vmaf75_polityka.mp4","4","3"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-11T22:04:19.938000+02:00","050_vmaf70_kurier.mp4","4","2"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-12T16:53:36.046000+02:00","051_vmaf65_pilsudzki.mp4","4","2"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-13T13:42:14.316000+02:00","052_vmaf60_milionera.mp4","3","2"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-14T15:05:53.181000+02:00","053_vmaf55_mercedes.mp4","5","2"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-15T14:24:55.805000+02:00","054_vmaf50_szczescie.mp4","4","2"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-16T17:03:17.874000+02:00","055_vmaf45_amatorzy.mp4","5","1"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-17T10:34:32.552000+02:00","056_vmaf40_gold.mp4","3","1"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-18T23:19:13.788000+02:00","057_vmaf35_samiecalfa.mp4","3","1"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-19T12:28:09.847000+02:00","058_vmaf30_wyszynski.mp4","4","2"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-20T14:20:36.852000+02:00","059_vmaf25_sciema.mp4","3","3"
"3fe638d67c41edde6c9532399b93b9b6d4e6bac3bca2b5aa3b3754fd3fc02c92","2022-07-21T14:23:28.351000+02:00","060_vmaf20_prosterzeczy.mp4","4","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-22T23:10:25.924000+02:00","031_vmaf99_zenek.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-23T17:55:26.342000+02:00","032_vmaf99_psy3.mp4","2","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-25T18:56:35.561000+02:00","034_vmaf99_jaknajdalej.mp4","5","5"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-26T20:33:27.412000+02:00","035_vmaf99_snieg.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-27T15:35:29.830000+02:00","036_vmaf99_magnezja.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-28T23:06:53.577000+02:00","037_vmaf99_quebo.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-29T23:15:42.666000+02:00","038_vmaf99_komers.mp4","2","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-06-30T23:55:14.828000+02:00","039_vmaf99_sweat.mp4","4","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-01T23:30:03.572000+02:00","040_vmaf99_banksterzy.mp4","1","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-03T12:22:21.824000+02:00","042_vmaf99_zieja.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-04T22:15:18.902000+02:00","043_vmaf99_lato.mp4","2","5"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-05T23:25:07.921000+02:00","044_vmaf99_samobojcy.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-06T23:02:37.927000+02:00","045_vmaf95_underdog.mp4","2","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-07T22:02:30.430000+02:00","046_vmaf90_kobietymafii2.mp4","2","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-08T11:12:28.125000+02:00","047_vmaf85_bozecialo.mp4","3","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-09T19:21:04.239000+02:00","048_vmaf80_gangsterem.mp4","4","4"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-10T16:21:40.402000+02:00","049_vmaf75_polityka.mp4","2","3"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-11T18:17:39.113000+02:00","050_vmaf70_kurier.mp4","1","3"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-12T18:15:32.245000+02:00","051_vmaf65_pilsudzki.mp4","2","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-13T23:46:29.336000+02:00","052_vmaf60_milionera.mp4","4","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-14T22:31:06.871000+02:00","053_vmaf55_mercedes.mp4","4","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-17T10:55:05.086000+02:00","056_vmaf40_gold.mp4","2","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-18T13:35:21.574000+02:00","057_vmaf35_samiecalfa.mp4","3","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-19T16:47:55.722000+02:00","058_vmaf30_wyszynski.mp4","3","2"
"40c71e0e063e88dbfed08b5b8dc94546cad35e938753434d5d5cb4b8def0971b","2022-07-21T00:32:48.754000+02:00","060_vmaf20_prosterzeczy.mp4","3","2"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-22T23:55:44.498000+02:00","031_vmaf99_zenek.mp4","5","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-23T06:35:07.162000+02:00","032_vmaf99_psy3.mp4","5","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-24T07:53:55.686000+02:00","033_vmaf99_25lat.mp4","5","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-25T12:03:43.811000+02:00","034_vmaf99_jaknajdalej.mp4","5","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-26T12:28:32.711000+02:00","035_vmaf99_snieg.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-27T10:22:03.510000+02:00","036_vmaf99_magnezja.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-28T21:12:45.819000+02:00","037_vmaf99_quebo.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-29T14:46:10.692000+02:00","038_vmaf99_komers.mp4","4","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-06-30T09:20:35.643000+02:00","039_vmaf99_sweat.mp4","4","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-03T10:37:52.210000+02:00","042_vmaf99_zieja.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-04T11:51:36.927000+02:00","043_vmaf99_lato.mp4","3","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-05T10:18:25.161000+02:00","044_vmaf99_samobojcy.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-06T10:33:23.874000+02:00","045_vmaf95_underdog.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-07T09:51:45.734000+02:00","046_vmaf90_kobietymafii2.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-08T09:42:16.621000+02:00","047_vmaf85_bozecialo.mp4","4","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-10T19:35:20.403000+02:00","049_vmaf75_polityka.mp4","5","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-11T10:53:12.802000+02:00","050_vmaf70_kurier.mp4","5","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-12T10:02:21.132000+02:00","051_vmaf65_pilsudzki.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-13T13:49:52.213000+02:00","052_vmaf60_milionera.mp4","5","5"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-14T17:45:46.874000+02:00","053_vmaf55_mercedes.mp4","5","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-15T08:54:41.556000+02:00","054_vmaf50_szczescie.mp4","5","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-16T09:19:56.391000+02:00","055_vmaf45_amatorzy.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-17T10:33:11.731000+02:00","056_vmaf40_gold.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-18T23:59:52.197000+02:00","057_vmaf35_samiecalfa.mp4","4","4"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-19T00:03:15.680000+02:00","058_vmaf30_wyszynski.mp4","4","2"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-20T13:34:39.967000+02:00","059_vmaf25_sciema.mp4","4","2"
"4d5eb7cd4e94459e0deb63ca9e715bbc99601661d704c8737ca8dea13d1a7ce5","2022-07-21T09:03:02.671000+02:00","060_vmaf20_prosterzeczy.mp4","3","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-22T10:07:32.940000+02:00","031_vmaf99_zenek.mp4","3","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-23T19:55:45.630000+02:00","032_vmaf99_psy3.mp4","5","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-24T23:02:38.977000+02:00","033_vmaf99_25lat.mp4","4",NA
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-25T18:47:07.656000+02:00","034_vmaf99_jaknajdalej.mp4","5","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-26T14:11:17.199000+02:00","035_vmaf99_snieg.mp4","5","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-27T13:58:16.904000+02:00","036_vmaf99_magnezja.mp4","4","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-28T10:03:12.743000+02:00","037_vmaf99_quebo.mp4","5","5"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-06-29T09:53:10.805000+02:00","038_vmaf99_komers.mp4","5","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-01T11:11:53.912000+02:00","040_vmaf99_banksterzy.mp4","3","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-03T23:20:03.032000+02:00","042_vmaf99_zieja.mp4","5","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-04T23:07:31.013000+02:00","043_vmaf99_lato.mp4","2","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-05T22:01:36.669000+02:00","044_vmaf99_samobojcy.mp4","4","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-07T00:08:47.911000+02:00","046_vmaf90_kobietymafii2.mp4","3",NA
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-08T12:09:15.451000+02:00","047_vmaf85_bozecialo.mp4","5","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-09T09:15:12.150000+02:00","048_vmaf80_gangsterem.mp4","4","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-10T23:35:47.970000+02:00","049_vmaf75_polityka.mp4","3","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-11T22:50:13.104000+02:00","050_vmaf70_kurier.mp4","4","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-12T22:50:28.087000+02:00","051_vmaf65_pilsudzki.mp4","4","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-13T15:52:51.594000+02:00","052_vmaf60_milionera.mp4","2","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-14T07:22:35.612000+02:00","053_vmaf55_mercedes.mp4","4","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-15T23:53:18.340000+02:00","054_vmaf50_szczescie.mp4","4","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-16T14:30:52.059000+02:00","055_vmaf45_amatorzy.mp4","5","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-17T22:21:03.633000+02:00","056_vmaf40_gold.mp4","3","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-18T21:59:32.872000+02:00","057_vmaf35_samiecalfa.mp4","1","3"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-19T21:55:28.703000+02:00","058_vmaf30_wyszynski.mp4","5","4"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-20T17:43:28.897000+02:00","059_vmaf25_sciema.mp4","4","2"
"50bf3654f743ca8f067ed228e1f1eade2f797078cf87a43004aeae5bddb8bff7","2022-07-21T19:19:46.473000+02:00","060_vmaf20_prosterzeczy.mp4","2","3"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-06-22T19:17:12.572000+02:00","031_vmaf99_zenek.mp4","1","3"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-06-23T20:49:51.343000+02:00","032_vmaf99_psy3.mp4","5","4"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-06-27T17:41:22.105000+02:00","036_vmaf99_magnezja.mp4","1","4"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-06-28T20:16:36.025000+02:00","037_vmaf99_quebo.mp4","5","3"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-06-30T19:40:12.303000+02:00","039_vmaf99_sweat.mp4","4","4"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-02T09:33:15.889000+02:00","041_vmaf99_polot.mp4","3","2"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-04T19:53:10.555000+02:00","043_vmaf99_lato.mp4","1","4"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-05T21:08:09.638000+02:00","044_vmaf99_samobojcy.mp4","5","5"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-06T20:38:34.647000+02:00","045_vmaf95_underdog.mp4","4","4"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-07T21:32:32.205000+02:00","046_vmaf90_kobietymafii2.mp4","1","5"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-10T22:37:04+02:00","049_vmaf75_polityka.mp4","1","3"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-13T12:45:14.118000+02:00","052_vmaf60_milionera.mp4","3","2"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-14T14:03:33.632000+02:00","053_vmaf55_mercedes.mp4","2","2"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-15T10:50:43.609000+02:00","054_vmaf50_szczescie.mp4","1","2"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-16T11:16:57.307000+02:00","055_vmaf45_amatorzy.mp4","1","2"
"54ed7a40648d1de6f17930fbe19e77ef17b575a25213afc2bec36af192f335ef","2022-07-17T14:29:33.009000+02:00","056_vmaf40_gold.mp4","3","2"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-22T00:26:00.316000+02:00","031_vmaf99_zenek.mp4","3","2"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-23T10:13:38.728000+02:00","032_vmaf99_psy3.mp4","4","3"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-24T09:59:03.567000+02:00","033_vmaf99_25lat.mp4","4","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-25T11:27:40.079000+02:00","034_vmaf99_jaknajdalej.mp4","5","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-26T13:16:42.127000+02:00","035_vmaf99_snieg.mp4","5","5"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-27T11:28:49.574000+02:00","036_vmaf99_magnezja.mp4","3","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-28T09:30:05.187000+02:00","037_vmaf99_quebo.mp4","5","3"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-29T12:11:10.037000+02:00","038_vmaf99_komers.mp4","4","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-06-30T12:22:43.618000+02:00","039_vmaf99_sweat.mp4","5","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-07-01T10:28:14.378000+02:00","040_vmaf99_banksterzy.mp4","3","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-07-02T12:59:44.920000+02:00","041_vmaf99_polot.mp4","4","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-07-03T13:52:16.070000+02:00","042_vmaf99_zieja.mp4","3","4"
"5542e13432daf048d853ef8dce3b35acf2dc07fcc8ee675a67435fbdff97ee07","2022-07-04T07:00:15.937000+02:00","043_vmaf99_lato.mp4","3","4"
